benchmark, result, time
2+2W+dmb.ld+dmb.syll.litmus, FAIL, 18
SB+dmb.stlas.litmus, PASS, 21
2+2W+dmb.sy+dmb.syll.litmus, PASS, 22
MP+polp+popa.litmus, FAIL, 17
MP+dmb.stlp+poaa.litmus, PASS, 21
Z6.3+dmb.sys.litmus, PASS, 23
S+po+dmb.stpl.litmus, FAIL, 18
LB+dmb.ld+dataap.litmus, PASS, 21
MP+dmb.stll+dmb.ldaa.litmus, PASS, 21
LB+dmb.stpl+dmb.syap.litmus, PASS, 21
R+dmb.ldpl+po.litmus, FAIL, 18
2+2W+dmb.sypl+po.litmus, FAIL, 18
S+po+datapl.litmus, FAIL, 17
MP.litmus, FAIL, 17
SB+dmb.st+polp.litmus, FAIL, 17
2+2W+popl+poll.litmus, PASS, 21
LB+dataal+po.litmus, FAIL, 17
R+poll+dmb.ldpa.litmus, FAIL, 17
MP+poll+dmb.sypa.litmus, PASS, 21
MP+dmb.sypl+dmb.ldaa.litmus, PASS, 21
SB+dmb.stlp+dmb.sypa.litmus, FAIL, 17
S+dmb.ldlp+poal.litmus, FAIL, 17
R+dmb.ldll+dmb.stla.litmus, PASS, 22
LB+dmb.ldpl+poal.litmus, PASS, 21
S+dmb.sylp+dataap.litmus, PASS, 22
MP+poll+dmb.ldap.litmus, PASS, 21
S+dmb.ld+dmb.stpl.litmus, FAIL, 18
R+po+polp.litmus, FAIL, 17
MP+dmb.stpl+addrap.litmus, PASS, 22
S+dmb.sy+dmb.stpl.litmus, PASS, 21
MP+po+poaa.litmus, FAIL, 17
Z6.0+dmb.sy+po+po.litmus, FAIL, 18
S+dmb.ldlp+dataap.litmus, FAIL, 18
LB+dmb.ld+dmb.ldpl.litmus, PASS, 21
2+2W+dmb.stpl+popl.litmus, PASS, 22
MP+dmb.stpl+po.litmus, FAIL, 17
LB+dmb.sy+datapl.litmus, PASS, 20
R+dmb.stpl+dmb.stla.litmus, PASS, 21
LB+dmb.st+popl.litmus, FAIL, 17
S+popl+dmb.syal.litmus, PASS, 21
LB+dmb.stal+data.litmus, PASS, 21
S+dmb.syll+dmb.stap.litmus, PASS, 21
S+dmb.stlp+dmb.stpl.litmus, PASS, 21
Z6.0+po+data+dmb.sy.litmus, FAIL, 19
MP+poll+dmb.syap.litmus, PASS, 21
S+poll+data.litmus, PASS, 21
S+dmb.syll+datapl.litmus, PASS, 21
LB+dmb.sy+dmb.sypl.litmus, PASS, 21
2+2W+po+popl.litmus, FAIL, 18
MP+dmb.stpl+addrpa.litmus, PASS, 22
MP+dmb.sypl+dmb.syaa.litmus, PASS, 19
SB+dmb.stlp+po.litmus, FAIL, 17
R+popl+polp.litmus, FAIL, 18
LB+dmb.ldpl+po.litmus, FAIL, 17
MP+poll+dmb.ldpa.litmus, PASS, 20
R+poll+dmb.sypa.litmus, PASS, 20
S+popl+dmb.ldal.litmus, PASS, 21
MP+dmb.lds.litmus, FAIL, 17
SB+dmb.ldla+dmb.sy.litmus, PASS, 20
2+2W+dmb.st+dmb.sylp.litmus, PASS, 22
MP+po+dmb.sy.litmus, FAIL, 17
MP+po+dmb.ld.litmus, FAIL, 17
S+dmb.ldll+datapl.litmus, PASS, 21
LB+dmb.ld+dmb.sypl.litmus, PASS, 21
S+dmb.st+po.litmus, FAIL, 17
2+2W+dmb.stlp+dmb.sy.litmus, PASS, 21
S+dmb.stll+popl.litmus, PASS, 21
R+dmb.syll+pola.litmus, PASS, 21
S+poll+datapl.litmus, PASS, 21
2+2W+dmb.ld+dmb.ldll.litmus, FAIL, 18
MP+polp+addraa.litmus, FAIL, 18
S+dmb.ldll+dmb.stap.litmus, PASS, 21
WRR+2W+dmb.sy+po.litmus, FAIL, 18
LB+popl+poap.litmus, PASS, 21
WRW+WR+po+dmb.sy.litmus, FAIL, 18
MP+dmb.syll+addr.litmus, PASS, 21
LB+dmb.sts.litmus, FAIL, 18
MP+po+addrpa.litmus, FAIL, 18
MP+dmb.st+addraa.litmus, PASS, 22
Z6.3+dmb.sy+po+addr.litmus, FAIL, 21
S+dmb.stlp+dataal.litmus, PASS, 21
MP+dmb.ldpl+dmb.syaa.litmus, PASS, 21
MP+dmb.ldll+popa.litmus, FAIL, 17
MP+dmb.stpl+dmb.ld.litmus, PASS, 20
MP+dmb.stpl+dmb.sy.litmus, PASS, 21
MP+dmb.sy+poaa.litmus, PASS, 21
2+2W+dmb.ldlps.litmus, FAIL, 18
3.2W+dmb.sy+po+po.litmus, FAIL, 19
MP+dmb.stll+dmb.syaa.litmus, PASS, 21
SB+po+polp.litmus, FAIL, 17
MP+polp+poap.litmus, FAIL, 17
R+dmb.st+pola.litmus, PASS, 21
S+dmb.stpl+dmb.stap.litmus, PASS, 22
R+dmb.stlp+dmb.stpa.litmus, FAIL, 18
SB+dmb.ld+po.litmus, FAIL, 17
R+polp+po.litmus, FAIL, 18
LB+dmb.st+poap.litmus, FAIL, 17
MP+dmb.ldlp+dmb.ldaa.litmus, FAIL, 17
MP+dmb.sylp+po.litmus, FAIL, 17
MP+polp+addr.litmus, FAIL, 18
2+2W+dmb.stll+dmb.sy.litmus, PASS, 22
LB+dmb.sy+dataap.litmus, PASS, 21
LB+dmb.ld+dmb.ldap.litmus, PASS, 20
2+2W+po+poll.litmus, FAIL, 18
S+dmb.ldlp+datapl.litmus, FAIL, 17
S+dmb.sy+dmb.stap.litmus, PASS, 21
MP+po+dmb.st.litmus, FAIL, 17
R+poll+dmb.syla.litmus, PASS, 21
SB+dmb.ldla+dmb.st.litmus, FAIL, 17
S+dmb.ld+dmb.stap.litmus, FAIL, 18
MP+po+dmb.syap.litmus, FAIL, 18
S+dmb.sylp+datapl.litmus, PASS, 21
MP+dmb.syll+poap.litmus, PASS, 20
LB+dataal+poal.litmus, PASS, 21
SB+dmb.stpa+polp.litmus, FAIL, 17
MP+dmb.ld+popa.litmus, FAIL, 17
W+RWC+dmb.sy+addr+po.litmus, FAIL, 20
S+dmb.st+data.litmus, PASS, 22
MP+po+dmb.ldpa.litmus, FAIL, 17
S+popl+poal.litmus, PASS, 20
R+dmb.syll+popa.litmus, FAIL, 18
2+2W+dmb.ld+dmb.ldpl.litmus, FAIL, 18
S+po+dataap.litmus, FAIL, 18
Z6.4+dmb.sys.litmus, PASS, 23
2+2W+dmb.ldll+dmb.stlp.litmus, PASS, 22
LB+dmb.stpl+dmb.sypl.litmus, PASS, 20
MP+dmb.sylp+dmb.ldaa.litmus, PASS, 20
LB+dmb.ld+datapl.litmus, PASS, 21
MP+dmb.stpl+dmb.st.litmus, FAIL, 17
S+po+dmb.stap.litmus, FAIL, 18
2+2W+dmb.stlp+po.litmus, FAIL, 17
Z6.5.litmus, FAIL, 19
MP+dmb.ldpl+addraa.litmus, PASS, 21
SB+dmb.lds.litmus, FAIL, 17
MP+dmb.sypl+addraa.litmus, PASS, 20
2+2W+dmb.ldlls.litmus, PASS, 22
LB+dmb.ldap+dmb.stal.litmus, PASS, 21
MP+poll+addraa.litmus, PASS, 21
S+polp+datapl.litmus, FAIL, 20
LB+dmb.sypl+poal.litmus, PASS, 20
R+dmb.st+popa.litmus, FAIL, 17
R+dmb.stlp+dmb.stla.litmus, PASS, 22
S+dmb.sylp+poal.litmus, PASS, 20
LB+dmb.ldal+po.litmus, FAIL, 16
S+polp+dmb.syal.litmus, FAIL, 18
S+dmb.stll+dataal.litmus, PASS, 22
LB+dmb.st+dmb.syal.litmus, FAIL, 18
2+2W+dmb.stpl+dmb.stlp.litmus, PASS, 21
S+dmb.stll+po.litmus, FAIL, 18
LB+dmb.ldap+dmb.stap.litmus, PASS, 21
MP+dmb.ldpl+dmb.syap.litmus, PASS, 21
LB+dmb.sypl+poap.litmus, PASS, 21
MP+dmb.st+addrap.litmus, PASS, 21
S+dmb.sylp+poap.litmus, PASS, 20
S+polp+dmb.syap.litmus, FAIL, 20
MP+polp+addrap.litmus, FAIL, 19
LB+dmb.st+dmb.syap.litmus, FAIL, 18
S+dmb.stll+dataap.litmus, PASS, 22
MP+dmb.ldpl+dmb.ldpa.litmus, PASS, 21
2+2W+dmb.stpl+dmb.stll.litmus, PASS, 23
Z6.1+dmb.sy+po+data.litmus, FAIL, 20
LB+dmb.st+po.litmus, FAIL, 17
S+po+dataal.litmus, FAIL, 18
R+popl+dmb.ld.litmus, FAIL, 18
R+popl+dmb.sy.litmus, PASS, 21
MP+dmb.stll+dmb.ldpa.litmus, PASS, 21
2+2W+dmb.ldll+dmb.stll.litmus, PASS, 22
2+2W+dmb.st+po.litmus, FAIL, 18
