benchmark, result, time
ccv1.litmus, , 48
safe528.litmus, , 44
DETOUR0763.litmus, , 44
LB+PPO0533.litmus, , 113
WRR+2W+syncs.litmus, , 15
DETOUR1247.litmus, , 13
DETOUR1192.litmus, , 32
2+2W+isync+po.litmus, , 10
R+isync+sync.litmus, , 11
DETOUR0863.litmus, , 18
safe394.litmus, , 43
DETOUR0610.litmus, , 80
IRIW+sync+ctrl.litmus, , 20
Dart-idd-two-regs.litmus, , 13
DETOUR1334.litmus, , 34
S+PPO712.litmus, , 48
MP+PPO676.litmus, , 150
S+PPO534.litmus, , 41
S+PPO709.litmus, , 46
DETOUR1112.litmus, , 30
3.LB+sync+po+po.litmus, , 14
W+RWC+po+sync+po.litmus, , 13
DETOUR0878.litmus, , 21
DETOUR0436.litmus, , 17
safe440.litmus, , 139
safe267.litmus, , 45
m6.litmus, , 17
Z6.2+rfi-data+sync+sync.litmus, , 23
3.2W+sync+lwsync+lwsync.litmus, , 13
DETOUR1061.litmus, , 16
Z6.3+lwsync+po+po.litmus, , 14
WRC+po+lwsync.litmus, , 14
LB+PPO0528.litmus, , 51
DETOUR0362.litmus, , 67
safe129.litmus, , 44
DETOUR0545.litmus, , 42
DETOUR0690.litmus, , 25
LB+sync+ctrl.litmus, , 11
DETOUR0778.litmus, , 90
safe533.litmus, , 45
isa1v5.litmus, , 13
DETOUR1021.litmus, , 21
DETOUR0505.litmus, , 108
safe169.litmus, , 43
DETOUR0322.litmus, , 13
safe081.litmus, , 47
R+lwsync+po.litmus, , 11
Z6.1+lwsync+po+sync.litmus, , 13
Z6.5.litmus, , 13
DETOUR1152.litmus, , 20
DETOUR1287.litmus, , 15
S+PPO749.litmus, , 68
DETOUR0251.litmus, , 23
DETOUR0476.litmus, , 94
safe227.litmus, , 18
safe400.litmus, , 19
safe399.litmus, , 47
DETOUR0986.litmus, , 37
LB+ctrlisyncs.litmus, , 12
safe456.litmus, , 131
safe271.litmus, , 22
ISA2+sync+ctrl+ctrlisync.litmus, , 16
MP+PPO389.litmus, , 173
Z6.0+po+lwsync+lwsync.litmus, , 13
DETOUR1339.litmus, , 86
SB+lwsync+sync.litmus, , 11
DETOUR0374.litmus, , 62
DETOUR0553.litmus, , 39
DETOUR0686.litmus, , 19
safe525.litmus, , 23
DETOUR1077.litmus, , 97
safe565.litmus, , 14
safe097.litmus, , 15
LB+PPO0496.litmus, , 160
S+PPO411.litmus, , 48
MP+PPO748.litmus, , 161
RWC+lwsyncs.litmus, , 12
Z6.4+sync+lwsync+sync.litmus, , 14
DETOUR0247.litmus, , 20
DETOUR0460.litmus, , 71
WRC+po+ctrlisync.litmus, , 17
safe231.litmus, , 54
safe416.litmus, , 23
DETOUR0588.litmus, , 17
Z6.0+lwsyncs.litmus, , 13
Z6.1+rfi-data+lwsync+lwsync.litmus, , 22
DETOUR1291.litmus, , 18
podrr008.litmus, , 118
S+PPO562.litmus, , 161
S+po+ctrlisync.litmus, , 11
3.2W+lwsync+lwsync+rfi-data.litmus, , 24
S+PPO491.litmus, , 61
S+PPO744.litmus, , 25
S+po+lwsync.litmus, , 10
ISA2+sync+sync+po.litmus, , 17
DETOUR0189.litmus, , 25
DETOUR0593.litmus, , 34
aclwdrr001.litmus, , 28
MP+PPO920.litmus, , 156
bclwdww018.litmus, , 47
DETOUR1211.litmus, , 86
isa1v8.litmus, , 12
S+po+ctrl.litmus, , 12
LB+PPO0565.litmus, , 20
safe164.litmus, , 21
DETOUR0735.litmus, , 13
Z6.4+lwsync+sync+po.litmus, , 15
DETOUR1251.litmus, , 18
MP+PPO960.litmus, , 131
S+PPO677.litmus, , 24
aclwdrr041.litmus, , 129
WRW+WR+lwsync+po.litmus, , 12
DETOUR0906.litmus, , 16
DETOUR0548.litmus, , 18
safe124.litmus, , 21
DETOUR1322.litmus, , 29
S+PPO539.litmus, , 20
Z6.4+lwsync+po+po.litmus, , 13
DETOUR0875.litmus, , 84
safe382.litmus, , 22
podrwposwr046.litmus, , 19
LB+PPO0271.litmus, , 33
Z6.3+po+lwsync+sync.litmus, , 13
safe113.litmus, , 13
DETOUR0931.litmus, , 45
DETOUR0497.litmus, , 24
DETOUR0165.litmus, , 18
DETOUR0742.litmus, , 16
ISA2+lwsync+po+ctrlisync.litmus, , 15
DETOUR1266.litmus, , 15
LB+PPO0193.litmus, , 54
LB+PPO0589.litmus, , 106
WRW+WR+po+lwsync.litmus, , 11
Z6.1+rfi-data+sync+sync.litmus, , 20
safe060.litmus, , 45
safe188.litmus, , 21
DETOUR0631.litmus, , 48
DETOUR1315.litmus, , 15
DETOUR1128.litmus, , 41
Z6.4+sync+sync+po.litmus, , 13
ISA2+lwsync+po+po.litmus, , 14
DETOUR0802.litmus, , 118
podrwposwr031.litmus, , 37
DETOUR0671.litmus, , 21
DETOUR0383.litmus, , 14
DETOUR1168.litmus, , 20
MP+lwsyncs.litmus, , 11
DETOUR0318.litmus, , 15
DETOUR0702.litmus, , 24
DETOUR0899.litmus, , 83
3.2W+sync+rfi-data+rfi-data.litmus, , 50
S+lwsync+po.litmus, , 12
S+isync+ctrlisync.litmus, , 12
