benchmark, result, time
C-LB-GRR+R-A+OB-O+R-A+OB-OB.litmus, PASS, 34
C-LB-LRW+R-Od+R-Dd+OB-O+R-A.litmus, PASS, 34
C-RW-G+RW-G+RW-Rs+RW-RD.litmus, PASS, 75
C-RW-G+RW-G+RW-R1I.litmus, FAIL, 21
C-LB-LRR+R-Dd+OB-O+R-Dd+R-A.litmus, PASS, 31
C-WW-B.litmus, PASS, 23
C-LB-LWR+R-Dd+R-A+OB-OB.litmus, PASS, 28
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 41
C-RW-G+RW-G+RW-G+RW-R+RW-G+RW-G+RW-Rrd+RW-CD.litmus, PASS, 155
C-LB-LRW+R-Dd+R-Dd+R-D.litmus, FAIL, 23
C-LB-LRW+R-Dd+R-Oc+OB-O+R-A.litmus, PASS, 34
C-WR-G+WR-R+WR-G+WR-G+WR-G+WR-G+WR-G+WR-R.litmus, PASS, 110
C-WW-G+WW-B.litmus, PASS, 27
C-RW-G+RW-Rr+RW-RC+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 205
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 171
C-LB-GWW+R-Dd+R-Dd+R-Dd+OB-OB.litmus, PASS, 36
C-RW-R+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 26
C-LB-Lww+R-Oc+R-Ov+R-OC.litmus, PASS, 30
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-G+RW-G+RW-G.litmus, PASS, 527
C-WW-G+WW-R+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 27
C-LB-LWW+R-A+R-A.litmus, PASS, 28
C-LB-LRR+R-Dd+OB-OB.litmus, PASS, 29
C-LB-LRW+R-Dd+OB-O+R-A+OB-OB.litmus, PASS, 47
C-LB-GRR+R-Dd+R-Dd+R-Oc.litmus, FAIL, 26
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-R.litmus, FAIL, 29
C-LB-LWW+R-A+R-A+OB-O+OB-OB.litmus, PASS, 28
C-RW-G+RW-B+RW-G+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 173
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 54
C-WW-R+WW-R+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 27
C-LB-GRR+R-Oc+OB-OB.litmus, PASS, 33
C-RR-G+RR-R+RR-G+RR-G+RR-R+RR-R+RR-R.litmus, FAIL, 29
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-D.litmus, PASS, 283
C-RW-G+RW-G+RW-G+RW-Rs+RW-RD+RW-R.litmus, PASS, 135
C-WW-GH+WW-R+WW-R+WW-R+WW-G+WW-R+WW-R.litmus, FAIL, 31
C-LB-GRR+R-Oc+R-Oc+R-Oc+R-Oc.litmus, FAIL, 26
C-LB-LRW+R-Dd+R-Dd+RQ-A+R-A.litmus, PASS, 33
C-RW-Rs+RW-RD+RW-R+RW-R+RW-R.litmus, FAIL, 24
C-LB-LRR+R-Dd+R-Dd+OB-O+R-Oc.litmus, FAIL, 26
C-LB-LWW+R-A+O-Dd.litmus, FAIL, 22
C-RW-G+RW-B+RW-B+RW-B+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 232
C-LB-GRW+R-Dd+R-Dd+R-Dd+R-A.litmus, PASS, 35
C-LB-GRW+R-Dd+R-Dd.litmus, PASS, 30
C-RW-G+RW-R+RW-G+RW-Rs+RW-RCD+RW-G+RW-R.litmus, PASS, 206
C-LB-LRR+R-Dd+OB-O+R-Dd+OB-OB.litmus, PASS, 35
C-RR-H+RR-R+RR-R+RR-G+RR-R.litmus, PASS, 36
C-RR-G+RR-G+RR-G+RR-G+RR-R+RR-R+RR-R.litmus, PASS, 124
C-RR-G+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 59
C-LB-LWR+R-A+OB-OB.litmus, PASS, 27
C-LB-LRW+R-Od+R-Dd+R-A.litmus, PASS, 31
C-RW-G+RW-R+RW-R+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 33
C-LB-LRW+R-A+R-A+R-Ok.litmus, FAIL, 20
C-LB-GWW+OB-O+OB-OB.litmus, PASS, 25
C-RW-G+RW-G+RW-G+RW-G+RW-RI+RW-RI+RW-RI+RW-RI.litmus, PASS, 33
C-WW-G+WW-G+WW-B+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, PASS, 121
C-RW-G+RW-R+RW-G+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 116
C-LB-Lww+R-OC+R-OC+R-Od.litmus, PASS, 25
C-RW-G+RW-Rrd+RW-CD+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 23
C-LB-LWR+R-Dd+R-Oc+R-Oc+R-Oc.litmus, FAIL, 21
C-RW-G+RW-G+RW-G+RW-G+RW-r+RW-a.litmus, PASS, 47
C-LB-GRW+R-Dd+R-Dd+R-Dd+R-Oc.litmus, PASS, 28
C-RW-G+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 19
C-WR-H+WR-R+WR-R.litmus, PASS, 22
C-WW-G+WW-G+WW-B+WW-G+WW-G+WW-R+WW-R.litmus, PASS, 90
C-RW-G+RW-r+RW-a.litmus, PASS, 21
C-WW-G+WW-R+WW-R+WW-R+WW-G+WW-G+WW-R.litmus, FAIL, 24
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-G+WR-G.litmus, PASS, 43
C-LB-GRW+R-Dd+OB-O+R-A.litmus, PASS, 27
C-LB-LRW+R-Dd+OB-O+R-Dd+R-Ok.litmus, FAIL, 26
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G.litmus, FAIL, 34
C-RW-G+RW-RI+RW-G+RW-G+RW-G+RW-RI+RW-RI+RW-RI.litmus, PASS, 41
C-LB-GRR+R-Dd+R-Dd+R-A+R-Oc.litmus, FAIL, 27
C-RW-G+RW-Rr+RW-Ra+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 27
C-RW-G+RW-R+RW-G+RW-R+RW-G+RW-G+RW-Rrd+RW-CD.litmus, PASS, 150
C-RW-G+RW-RI+RW-G+RW-RI+RW-G+RW-G+RW-RI+RW-RI.litmus, PASS, 43
C-RW-G+RW-r+RW-C+RW-B+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 93
C-LB-Lwr+R-Od+R-Od.litmus, PASS, 23
C-LB-LWR+R-A+OB-O+OB-OB.litmus, PASS, 24
C-LB-LRW+R-Dd+OB-O+R-A.litmus, PASS, 30
C-LB-GWW+R-Dd+R-Dd+R-Oc+R-Oc.litmus, FAIL, 26
C-LB-LRR+R-Dd+R-Oc+R-Dd+R-Oc.litmus, FAIL, 25
C-LB-GRR+R-A+R-Oc+OB-OB.litmus, PASS, 32
C-RW-RB+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 26
C-WR-GR2+WR-R+WR-R.litmus, FAIL, 20
C-RW-G+RW-G+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 196
C-RW-G+RW-G+RW-r+RW-a+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 114
C-LB-GWR+R-Dd+R-Oc+OB-OB.litmus, PASS, 31
C-LB-GRW+R-Dd+R-Oc+OB-O+R-Oc.litmus, PASS, 38
C-WW-G+WW-B+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, PASS, 35
C-RW-G+RW-RB.litmus, PASS, 35
C-LB-Lwr+R-OC+R-OC+R-D.litmus, FAIL, 22
C-RW-G+RW-B+RW-G+RW-G+RW-r+RW-C.litmus, PASS, 55
C-LB-GRR+R-Dd+R-Dd+R-Dd.litmus, PASS, 31
C-LB-LWW+R-Dd+R-Oc+R-Oc+R-A.litmus, PASS, 35
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-R.litmus, FAIL, 24
C-LB-LRW+R-OC+R-Oc+R-Oc+OB-OB.litmus, PASS, 40
C-WW-G+WW-G+WW-G+WW-B+WW-G+WW-G+WW-R+WW-R.litmus, PASS, 106
C-LB-LRR+R-Oc+OB-O+OB-OB.litmus, PASS, 28
C-WR-G.litmus, PASS, 23
C-RW-G+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 80
C-WR-G+WR-R+WR-R+WR-G+WR-G+WR-R.litmus, PASS, 35
C-WW-GR+WW-R+WW-R.litmus, PASS, 28
C-LB-Lwr+R-A+R-Od.litmus, PASS, 27
C-LB-LRW+R-OC+R-Oc+OB-OB.litmus, PASS, 37
C-LB-LRW+R-A+OB-O+OB-O+R-Oc.litmus, PASS, 33
C-LB-LRW+R-Ov+R-OC+R-Dd+R-Oc+R-A.litmus, PASS, 34
C-RW-G+RW-G+RW-r+RW-C+RW-B+RW-B+RW-B.litmus, PASS, 75
C-RR-G+RR-G+RR-G+RR-G+RR-G+RR-G.litmus, PASS, 48
C-RW-Rr+RW-Ra.litmus, PASS, 26
C-LB-GRR+R-Dd+R-Oc+R-A.litmus, PASS, 30
C-LB-LRW+R-A+R-A+OB-OB.litmus, PASS, 33
C-RR-G+RR-G+RR-G+RR-G+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 111
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-R+RW-G+RW-G+RW-G.litmus, PASS, 527
C-LB-GWR+R-Dd+R-A+R-Oc+R-Oc.litmus, FAIL, 26
C-LB-LRR+R-Dd+R-A.litmus, PASS, 28
C-LB-GRW+R-Dd+R-Oc.litmus, PASS, 29
C-LB-LRW+R-Dd+OB-O+R-A+R-Oc.litmus, PASS, 32
C-RW-G+RW-R2I.litmus, FAIL, 21
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 53
C-LB-LRR+R-Dd+R-Oc+R-A.litmus, PASS, 30
C-LB-GRW+R-A+R-A+OB-OB.litmus, PASS, 41
C-LB-GRW+R-Dd+R-A+R-Oc+OB-OB.litmus, PASS, 55
C-LB-Lrw+R-OC.litmus, PASS, 27
C-RW-G+RW-Rs+RW-RD+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 174
C-RW-G+RW-RI+RW-RI+RW-RI+RW-G+RW-RI+RW-RI.litmus, FAIL, 26
C-RW-G+RW-Rs+RW-RD+RW-R+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 39
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-G.litmus, PASS, 420
C-RW-G+RW-R+RW-G+RW-R.litmus, PASS, 30
C-LB-GRR+OB-O+OB-O+OB-OB.litmus, PASS, 33
C-LB-LWW+R-A+OB-O+R-Oc+OB-OB.litmus, PASS, 33
C-RW-GR1+RW-R.litmus, PASS, 27
C-RW-G+RW-G+RW-RB+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 241
C-LB-LWW+R-Oc+R-Oc.litmus, PASS, 27
C-RW-G+RW-RB+RW-R+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 36
C-LB-GRW+R-Dd+R-Oc+R-Oc.litmus, PASS, 29
C-LB-LRW+R-A+OB-O+R-A+R-Ok.litmus, FAIL, 23
C-LB-LWR+R-A+R-Oc+R-Oc+R-Oc.litmus, FAIL, 24
C-RW-RB+RW-R.litmus, FAIL, 20
C-RW-G+RW-B+RW-G+RW-G+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 292
C-RW-G+RW-G+RW-G+RW-RB+RW-R+RW-R.litmus, PASS, 130
C-LB-GRW+R-Dd+R-Dd+R-Dd+R-Dd.litmus, PASS, 35
C-LB-LWR+R-A+R-Oc+OB-O+OB-OB.litmus, PASS, 31
C-RR-G+RR-R+RR-R+RR-G+RR-G+RR-G+RR-R.litmus, PASS, 117
C-LB-LWW+R-A+OB-O+R-A+OB-OB.litmus, PASS, 34
C-RW-G+RW-R+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 26
C-LB-GWW+R-Dd+OB-O+R-Dd+R-A.litmus, PASS, 34
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 133
C-RW-G+RW-RB+RW-R+RW-R.litmus, FAIL, 22
C-RW-B+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 108
C-RW-G+RW-Rs+RW-RCD+RW-R.litmus, PASS, 31
C-LB-LRW+O-O+OB-O+OB-O+OB-OB.litmus, FAIL, 23
C-LB-Lrw+R-A+R-Od+R-D.litmus, FAIL, 22
C-RW-G+RW-B+RW-G+RW-G+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 221
C-LB-GWW+R-A+OB-O+OB-O+OB-OB.litmus, PASS, 35
C-LB-GWR+R-Dd+R-Oc+OB-O+R-A.litmus, PASS, 31
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-CD+RW-R.litmus, PASS, 158
C-LB-Lwr+R-D.litmus, FAIL, 20
C-RW-G+RW-R1+RW-G+RW-R1.litmus, PASS, 30
C-LB-LRW+R-Dd+R-Ov.litmus, PASS, 28
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD.litmus, PASS, 402
C-LB-LRW+R-Dd+R-A+OB-O+OB-OB.litmus, PASS, 44
C-LB-LWR+R-Oc+OB-O+OB-O+OB-OB.litmus, PASS, 32
C-LB-Lww+R-A+R-Od+R-Od.litmus, PASS, 29
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 126
C-RR-R+RR-R+RR-R+RR-R+RR-R.litmus, FAIL, 24
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-RI+RW-RI.litmus, PASS, 117
C-LB-GWR+R-Dd+R-Dd+R-A+R-A.litmus, FAIL, 26
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Ok.litmus, FAIL, 25
C-RR-G+RR-G+RR-R.litmus, PASS, 35
C-WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-B.litmus, PASS, 59
C-WW-G+WW-G+WW-G+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 28
C-WW-G+WW-G+WW-G+WW-G.litmus, PASS, 34
C-LB-GRW+R-Dd+R-Dd+R-A+R-A.litmus, PASS, 33
C-LB-GRR+R-Dd+OB-O+OB-O+OB-OB.litmus, PASS, 38
C-RW-G+RW-R+RW-R+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 27
C-LB-Lwr+R-A+R-Od+R-D.litmus, FAIL, 23
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 35
C-LB-GWR+R-A+R-Oc+R-Oc+OB-OB.litmus, PASS, 26
C-LB-LWR+OB-O+OB-OB.litmus, PASS, 22
C-WR-G+WR-R+WR-R+WR-R+WR-R+WR-G+WR-R.litmus, FAIL, 21
C-LB-LRW+R-Dd+R-D.litmus, FAIL, 17
C-LB-LRW+R-A+R-A+R-Oc+Oq-A.litmus, PASS, 24
C-LB-GRR+R-A+R-A+OB-O+OB-OB.litmus, PASS, 29
C-LB-GWW+R-Dd+OB-O+R-Oc+R-Oc.litmus, PASS, 32
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-R+WR-R+WR-R.litmus, FAIL, 22
C-RW-G+RW-r+RW-a+RW-G+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 104
C-RW-G+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 54
C-RW-G+RW-Rrd+RW-D+RW-R+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 23
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 29
C-RW-RI+RW-RI+RW-RI.litmus, FAIL, 21
C-LB-LWW+R-Dd+R-A+R-A+R-A.litmus, PASS, 24
C-RW-G+RW-G+RW-r+RW-a+RW-B+RW-B.litmus, PASS, 44
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-G.litmus, PASS, 250
C-RW-G+RW-G+RW-Rrd+RW-D.litmus, PASS, 48
C-RW-G+RW-Rrd+RW-D+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 104
C-LB-LWR+R-Dd+R-Dd+R-Dd+R-A.litmus, PASS, 26
C-LB-GWW+R-Dd+R-Dd+R-Oc.litmus, FAIL, 21
C-RW-G+RW-RB+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 20
C-LB-LWR+R-Dd+R-Oc+R-Oc+OB-OB.litmus, PASS, 25
C-RW-Rrd+RW-D+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 22
C-RW-R2+RW-R2.litmus, FAIL, 16
C-RW-G+RW-Rr+RW-RC+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 32
C-LB-LWW+R-Dd+R-Dd+OB-O+OB-OB.litmus, PASS, 27
C-LB-GRW+R-Dd.litmus, PASS, 22
C-WW-G+WW-G+WW-R+WW-G+WW-G+WW-R.litmus, PASS, 72
C-LB-LRW+R-Dd+R-A+OB-OB.litmus, PASS, 30
C-LB-GRR+R-Dd+R-Oc+R-A+OB-OB.litmus, PASS, 30
C-RW-G+RW-R2I+RW-G+RW-R2I.litmus, FAIL, 18
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-CD.litmus, PASS, 199
C-RW-G+RW-r+RW-C+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 97
C-LB-GRR+R-Oc+R-Oc+R-Oc+OB-OB.litmus, PASS, 31
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 77
C-LB-GRW+R-Dd+R-A+OB-O+R-A.litmus, PASS, 36
C-LB-GRR+R-Dd+R-A.litmus, PASS, 27
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-R+RW-G.litmus, PASS, 38
C-LB-GRW+R-Dd+OB-OB.litmus, PASS, 32
C-RW-G+RW-G+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 118
C-LB-GWR+R-Dd+R-A+OB-O+R-A.litmus, PASS, 25
C-RW-G+RW-RI+RW-RI+RW-RI+RW-RI+RW-RI+RW-G+RW-RI.litmus, FAIL, 26
C-RW-G+RW-G+RW-R3I+RW-R3I.litmus, FAIL, 26
C-WW-G+WW-B+WW-G+WW-G+WW-R.litmus, PASS, 38
C-z6.0+fencewmbonceonce+fencembonceonce+fencembonceonce.litmus, PASS, 22
C-2+2w+wmbs+OBS.litmus, FAIL, 18
C-mp+fencewmbonceonce+fencermbonceonce.litmus, PASS, 20
C-isa2+fencewmbonceonce+fencembonceonce+fencermbonceonce.litmus, PASS, 21
C-wrr+2w+fencermbonceonce+fencewmbonceonce+Once.litmus, FAIL, 17
C-wrc+fencembonceonce+fencermbonceonce+Once.litmus, PASS, 20
C-rwc+fencermbonceonce+fencembonceonce+Once.litmus, FAIL, 16
C-wrw+2w+fencembonceonce+fencewmbonceonce+Once.litmus, FAIL, 18
C-3.2w+fencewmbonceonces.litmus, FAIL, 17
C-irrwiw+fencermbonceonce+fencembonceonce+OnceOnce.litmus, FAIL, 19
C-r+fencewmbonceonce+fencembonceonce.litmus, FAIL, 17
C-2+2w+fencewmbonceonces.litmus, FAIL, 16
C-z6.2+fencewmbonceonce+fencembonceonce+fencembonceonce.litmus, PASS, 22
C-z6.5+fencewmbonceonce+fencewmbonceonce+fencembonceonce.litmus, FAIL, 18
C-iriw+fencermbonceonces+OnceOnce.litmus, FAIL, 16
C-z6.3+fencewmbonceonce+fencewmbonceonce+fencermbonceonce.litmus, FAIL, 17
C-z6.4+fencewmbonceonce+fencembonceonce+fencembonceonce.litmus, FAIL, 18
C-w+rwc+fencewmbonceonce+fencermbonceonce+fencembonceonce.litmus, FAIL, 17
C-z6.1+fencewmbonceonce+fencewmbonceonce+fencembonceonce.litmus, FAIL, 18
C-s+fencewmbonceonce+fencembonceonce.litmus, PASS, 20
C-ISA2+pooncerelease+poacquireonce+fencembonceonce.litmus, FAIL, 17
C-3.LB+fencembonceonce+ctrlonceonce+poacquirerelease.litmus, FAIL, 17
C-Z6.4+poreleaserelease+poreleaseonce+poonceacquire.litmus, FAIL, 17
C-Z6.1+poreleaseonce+poreleaserelease+poacquirerelease.litmus, FAIL, 18
C-IRWIW+poacquireonce+poacquirerelease+ReleaseRelease.litmus, FAIL, 18
C-Z6.1+poreleaserelease+poonceonce+poacquireonce.litmus, FAIL, 17
C-3.LB+fencembonceonce+poonceonce+poacquirerelease.litmus, FAIL, 18
C-WWC+poacquireonce+fencembonceonce+Release.litmus, FAIL, 18
C-WRW+WR+poacquireonce+poreleaseonce+Release.litmus, FAIL, 17
C-WWC+poacquirerelease+pooncerelease+Release.litmus, PASS, 22
C-Z6.2+poonceonce+pooncerelease+fencembonceonce.litmus, FAIL, 22
C-IRWIW+fencembonceonce+pooncerelease+OnceRelease.litmus, FAIL, 20
C-ISA2+pooncerelease+ctrlonceonce+poonceonce.litmus, FAIL, 18
C-Z6.2+poreleaseonce+pooncerelease+poacquireonce.litmus, FAIL, 17
C-Z6.4+poreleaserelease+poonceonce+poreleaseonce.litmus, FAIL, 17
C-ISA2+fencembonceonce+ctrlonceonce+poonceacquire.litmus, FAIL, 17
C-Z6.1+pooncerelease+fencembonceonce+poonceonce.litmus, FAIL, 17
C-WRC+fencembonceonce+poonceonce+Release.litmus, FAIL, 16
C-WRW+2W+ctrlonceonce+pooncerelease+Once.litmus, FAIL, 17
C-S+poreleaseonce+poacquireonce.litmus, FAIL, 19
C-3.2W+pooncerelease+pooncerelease+poreleaseonce.litmus, FAIL, 18
C-Z6.4+poonceonce+poreleaseacquire+fencembonceonce.litmus, FAIL, 17
C-Z6.4+fencembonceonce+poonceacquire+poonceonce.litmus, FAIL, 16
C-Z6.5+poreleaserelease+fencembonceonce+poreleaseacquire.litmus, FAIL, 17
C-R+poreleaseonce+poreleaseacquire.litmus, FAIL, 16
C-ISA2+poreleaserelease+poonceonce+fencembonceonce.litmus, FAIL, 17
C-WRR+2W+poonceonce+pooncerelease+Release.litmus, FAIL, 16
C-2+2W+fencembonceonce+poreleaserelease.litmus, FAIL, 15
C-Z6.3+poonceonce+poonceonce+poonceacquire.litmus, FAIL, 16
C-Z6.0+pooncerelease+pooncerelease+poonceacquire.litmus, FAIL, 16
C-Z6.0+poreleaserelease+ctrlonceonce+poonceonce.litmus, FAIL, 16
C-WRW+2W+pooncerelease+poonceonce+Release.litmus, FAIL, 17
C-3.SB+fencembonceonce+poreleaseonce+poonceonce.litmus, FAIL, 17
C-Z6.5+poreleaserelease+poreleaserelease+poonceonce.litmus, FAIL, 17
C-WRC+poacquireonce+fencembonceonce+Release.litmus, FAIL, 16
C-ISA2+fencembonceonce+pooncerelease+fencembonceonce.litmus, PASS, 21
C-Z6.0+poonceonce+poacquirerelease+poonceonce.litmus, FAIL, 16
C-IRRWIW+poonceonces+ReleaseRelease.litmus, FAIL, 16
C-IRRWIW+poonceonces+OnceRelease.litmus, FAIL, 17
C-Z6.0+poonceonce+fencembonceonce+poreleaseonce.litmus, FAIL, 16
C-Z6.5+poonceonce+poreleaseonce+poonceonce.litmus, FAIL, 17
C-Z6.1+fencembonceonce+pooncerelease+fencembonceonce.litmus, PASS, 21
C-Z6.3+fencembonceonce+poreleaseonce+poonceonce.litmus, FAIL, 17
C-ISA2+fencembonceonce+pooncerelease+poacquireacquire.litmus, PASS, 21
C-Z6.1+pooncerelease+poreleaserelease+pooncerelease.litmus, FAIL, 17
C-Z6.5+fencembonceonce+poreleaseonce+fencembonceonce.litmus, FAIL, 17
C-WRC+poacquirerelease+poonceonce+Release.litmus, FAIL, 16
C-W+RWC+poreleaserelease+poonceacquire+fencembonceonce.litmus, FAIL, 17
C-Z6.1+poreleaseonce+poreleaserelease+poonceonce.litmus, FAIL, 17
C-Z6.4+poreleaseonce+fencembonceonce+poreleaseacquire.litmus, FAIL, 16
C-WRW+2W+poacquirerelease+pooncerelease+Release.litmus, FAIL, 17
C-IRRWIW+poacquireacquire+poacquirerelease+OnceRelease.litmus, FAIL, 17
C-Z6.2+poreleaseonce+poonceonce+fencembonceonce.litmus, FAIL, 17
C-LB+fencembonceonce+poacquirerelease.litmus, PASS, 20
C-IRWIW+poacquireonce+poacquirerelease+OnceRelease.litmus, FAIL, 18
C-ISA2+pooncerelease+poacquirerelease+poacquireonce.litmus, PASS, 20
C-WRW+WR+poonceonce+poonceacquire+Once.litmus, FAIL, 17
C-WRW+WR+poacquirerelease+poonceacquire+Release.litmus, FAIL, 16
C-W+RWC+poreleaseonce+poonceonce+poreleaseonce.litmus, FAIL, 16
C-WRR+2W+fencembonceonce+pooncerelease+Release.litmus, FAIL, 17
C-WRW+WR+ctrlonceonce+poonceacquire+Once.litmus, FAIL, 16
C-3.2W+poonceonce+pooncerelease+pooncerelease.litmus, FAIL, 17
C-WRR+2W+poacquireacquire+fencembonceonce+Once.litmus, FAIL, 22
C-WRW+2W+poacquireonce+poreleaseonce+Release.litmus, FAIL, 18
C-ISA2+poreleaseonce+poacquireonce+poacquireonce.litmus, FAIL, 17
C-RWC+poacquireonce+poonceonce+Release.litmus, FAIL, 16
C-IRWIW+poacquirerelease+poacquireonce+OnceRelease.litmus, FAIL, 18
C-IRWIW+ctrlonceonces+ReleaseRelease.litmus, FAIL, 17
C-Z6.4+fencembonceonce+poonceonce+poonceacquire.litmus, FAIL, 17
C-Z6.4+pooncerelease+fencembonceonce+poonceacquire.litmus, FAIL, 22
C-Z6.2+pooncerelease+poacquirerelease+poonceonce.litmus, FAIL, 21
C-Z6.1+poonceonce+pooncerelease+pooncerelease.litmus, FAIL, 18
C-IRRWIW+poonceonce+ctrlonceonce+ReleaseRelease.litmus, FAIL, 17
C-WRC+poacquirerelease+fencembonceonce+Once.litmus, PASS, 20
C-Z6.2+poonceonce+pooncerelease+pooncerelease.litmus, FAIL, 17
C-Z6.0+poreleaserelease+poonceonce+poreleaseonce.litmus, FAIL, 17
C-2+2W+poreleasereleases.litmus, FAIL, 17
C-3.LB+ctrlonceonce+poacquireonce+poacquireonce.litmus, FAIL, 17
C-IRWIW+poonceonce+fencembonceonce+OnceRelease.litmus, FAIL, 17
C-WRC+pooncerelease+poacquireacquire+Once.litmus, PASS, 20
C-W+RWC+poonceonce+poonceacquire+poreleaseacquire.litmus, FAIL, 17
C-IRRWIW+poonceacquire+poonceonce+OnceOnce.litmus, FAIL, 17
C-IRRWIW+fencembonceonce+ctrlonceonce+OnceRelease.litmus, FAIL, 18
C-Z6.4+fencembonceonce+poreleaseacquire+poonceacquire.litmus, FAIL, 22
C-Z6.2+poonceonce+pooncerelease+poonceonce.litmus, FAIL, 22
C-Z6.2+fencembonceonce+poacquireonce+poacquireonce.litmus, PASS, 27
C-SB+poreleaseonces.litmus, FAIL, 21
C-Z6.0+poonceonce+poacquirerelease+poonceacquire.litmus, FAIL, 21
C-W+RWC+poreleaserelease+poacquireacquire+poreleaseonce.litmus, FAIL, 21
C-Z6.4+poreleaserelease+poreleaseacquire+poonceonce.litmus, FAIL, 21
C-Z6.0+poonceonce+ctrlonceonce+poonceacquire.litmus, FAIL, 22
C-WWC+poacquireonces+Once.litmus, FAIL, 21
C-Z6.0+poreleaseonce+ctrlonceonce+fencembonceonce.litmus, FAIL, 21
