benchmark, result, time
MP+po+dmb.sy.litmus, , 7
MP+po+dmb.ld.litmus, , 12
S+dmb.ldll+datapl.litmus, , 7
LB+dmb.ld+dmb.sypl.litmus, , 9
S+dmb.st+po.litmus, , 7
2+2W+dmb.stlp+dmb.sy.litmus, , 7
S+dmb.stll+popl.litmus, , 7
R+dmb.syll+pola.litmus, , 7
S+poll+datapl.litmus, , 7
2+2W+dmb.ld+dmb.ldll.litmus, , 7
MP+polp+addraa.litmus, , 7
S+dmb.ldll+dmb.stap.litmus, , 7
WRR+2W+dmb.sy+po.litmus, , 8
LB+popl+poap.litmus, , 7
WRW+WR+po+dmb.sy.litmus, , 7
MP+dmb.syll+addr.litmus, , 9
LB+dmb.sts.litmus, , 7
MP+po+addrpa.litmus, , 8
MP+dmb.st+addraa.litmus, , 8
Z6.3+dmb.sy+po+addr.litmus, , 8
S+dmb.stlp+dataal.litmus, , 8
MP+dmb.ldpl+dmb.syaa.litmus, , 8
MP+dmb.ldll+popa.litmus, , 8
MP+dmb.stpl+dmb.ld.litmus, , 8
MP+dmb.stpl+dmb.sy.litmus, , 7
MP+dmb.sy+poaa.litmus, , 8
2+2W+dmb.ldlps.litmus, , 7
3.2W+dmb.sy+po+po.litmus, , 6
MP+dmb.stll+dmb.syaa.litmus, , 7
SB+po+polp.litmus, , 7
MP+polp+poap.litmus, , 7
R+dmb.st+pola.litmus, , 7
S+dmb.stpl+dmb.stap.litmus, , 9
R+dmb.stlp+dmb.stpa.litmus, , 8
SB+dmb.ld+po.litmus, , 6
R+polp+po.litmus, , 7
LB+dmb.st+poap.litmus, , 7
MP+dmb.ldlp+dmb.ldaa.litmus, , 7
MP+dmb.sylp+po.litmus, , 7
MP+polp+addr.litmus, , 8
2+2W+dmb.stll+dmb.sy.litmus, , 8
LB+dmb.sy+dataap.litmus, , 7
LB+dmb.ld+dmb.ldap.litmus, , 7
2+2W+po+poll.litmus, , 7
S+dmb.ldlp+datapl.litmus, , 7
S+dmb.sy+dmb.stap.litmus, , 7
MP+po+dmb.st.litmus, , 7
R+poll+dmb.syla.litmus, , 8
SB+dmb.ldla+dmb.st.litmus, , 8
S+dmb.ld+dmb.stap.litmus, , 8
MP+po+dmb.syap.litmus, , 8
S+dmb.sylp+datapl.litmus, , 7
MP+dmb.syll+poap.litmus, , 8
LB+dataal+poal.litmus, , 7
SB+dmb.stpa+polp.litmus, , 8
MP+dmb.ld+popa.litmus, , 7
W+RWC+dmb.sy+addr+po.litmus, , 8
S+dmb.st+data.litmus, , 8
MP+po+dmb.ldpa.litmus, , 7
S+popl+poal.litmus, , 7
R+dmb.syll+popa.litmus, , 8
2+2W+dmb.ld+dmb.ldpl.litmus, , 7
S+po+dataap.litmus, , 8
Z6.4+dmb.sys.litmus, , 8
2+2W+dmb.ldll+dmb.stlp.litmus, , 7
LB+dmb.stpl+dmb.sypl.litmus, , 8
MP+dmb.sylp+dmb.ldaa.litmus, , 8
LB+dmb.ld+datapl.litmus, , 8
MP+dmb.stpl+dmb.st.litmus, , 7
S+po+dmb.stap.litmus, , 7
2+2W+dmb.stlp+po.litmus, , 8
Z6.5.litmus, , 8
MP+dmb.ldpl+addraa.litmus, , 7
SB+dmb.lds.litmus, , 8
MP+dmb.sypl+addraa.litmus, , 8
2+2W+dmb.ldlls.litmus, , 8
LB+dmb.ldap+dmb.stal.litmus, , 7
MP+poll+addraa.litmus, , 7
S+polp+datapl.litmus, , 7
LB+dmb.sypl+poal.litmus, , 7
R+dmb.st+popa.litmus, , 8
R+dmb.stlp+dmb.stla.litmus, , 8
S+dmb.sylp+poal.litmus, , 7
LB+dmb.ldal+po.litmus, , 8
S+polp+dmb.syal.litmus, , 7
S+dmb.stll+dataal.litmus, , 7
LB+dmb.st+dmb.syal.litmus, , 7
2+2W+dmb.stpl+dmb.stlp.litmus, , 7
S+dmb.stll+po.litmus, , 7
LB+dmb.ldap+dmb.stap.litmus, , 8
MP+dmb.ldpl+dmb.syap.litmus, , 8
LB+dmb.sypl+poap.litmus, , 7
MP+dmb.st+addrap.litmus, , 7
S+dmb.sylp+poap.litmus, , 7
S+polp+dmb.syap.litmus, , 8
MP+polp+addrap.litmus, , 7
LB+dmb.st+dmb.syap.litmus, , 8
S+dmb.stll+dataap.litmus, , 7
MP+dmb.ldpl+dmb.ldpa.litmus, , 8
2+2W+dmb.stpl+dmb.stll.litmus, , 8
Z6.1+dmb.sy+po+data.litmus, , 7
LB+dmb.st+po.litmus, , 7
S+po+dataal.litmus, , 7
R+popl+dmb.ld.litmus, , 8
R+popl+dmb.sy.litmus, , 7
MP+dmb.stll+dmb.ldpa.litmus, , 8
2+2W+dmb.ldll+dmb.stll.litmus, , 8
