benchmark, result, time
C-RW-G+RW-G+RW-Rr+RW-RC+RW-R+RW-R+RW-R.litmus, FAIL, 69
C-RW-G+RW-RI+RW-RI+RW-RI+RW-G+RW-G+RW-RI.litmus, FAIL, 67
C-RW-G+RW-R2+RW-R2+RW-R2.litmus, FAIL, 49
C-LB-LRW+R-A+R-A+R-Oc+R-Ok.litmus, FAIL, 61
C-RW-G+RW-B+RW-B+RW-B+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 1345
C-RW-G+RW-B+RW-B+RW-B+RW-B+RW-G+RW-G+RW-B.litmus, PASS, 1175
C-LB-LRW+R-Dd+R-Oc+R-Ok.litmus, FAIL, 58
C-RW-G+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 60
C-LB-LRR+R-A+R-A+R-OC.litmus, FAIL, 48
C-LB-LWW+R-Dd+R-Dd+R-Dd+OB-OB.litmus, PASS, 73
C-LB-LRR+R-Dd+R-Dd+R-A+R-A.litmus, PASS, 70
C-LB-GWW+R-A+R-Oc.litmus, FAIL, 46
C-RW-G+RW-RB+RW-G+RW-G+RW-R.litmus, PASS, 455
C-LB-GWW+R-Dd+R-Oc+OB-O+OB-OB.litmus, PASS, 96
C-WW-G+WW-G+WW-R+WW-R+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 71
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD+RW-R.litmus, PASS, 1171
C-RW-G+RW-G+RW-Rr+RW-Ra+RW-R+RW-R.litmus, PASS, 89
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-R+WR-R.litmus, FAIL, 62
C-RR-R.litmus, PASS, 41
C-LB-GRR+R-A+OB-O+OB-O+OB-OB.litmus, PASS, 124
C-LB-LRW+R-Dd+R-Oc+R-Oc+R-Ok.litmus, FAIL, 60
C-WW-G+WW-G+WW-G+WW-G+WW-B+WW-R+WW-R.litmus, PASS, 362
C-LB-LWR+R-Dd+OB-O+R-Dd+R-Oc.litmus, FAIL, 58
C-RW-G+RW-Rrd+RW-D+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 70
C-RW-G+RW-G+RW-G+RW-Rr+RW-Ra+RW-R+RW-R.litmus, PASS, 933
C-RW-G+RW-r+RW-a+RW-B+RW-B+RW-G+RW-B.litmus, PASS, 317
C-RR-G+RR-R+RR-R+RR-R+RR-R+RR-R.litmus, FAIL, 67
C-LB-LWW+R-Dd+OB-O+R-A+R-A.litmus, PASS, 64
