benchmark, result, time
DETOUR0863.litmus, FAIL, 26
safe394.litmus, PASS, 37
DETOUR0610.litmus, FAIL, 27
IRIW+sync+ctrl.litmus, FAIL, 22
Dart-idd-two-regs.litmus, FAIL, 20
DETOUR1334.litmus, FAIL, 26
S+PPO712.litmus, PASS, 31
MP+PPO676.litmus, PASS, 32
S+PPO534.litmus, PASS, 33
S+PPO709.litmus, PASS, 29
DETOUR1112.litmus, PASS, 29
3.LB+sync+po+po.litmus, FAIL, 21
W+RWC+po+sync+po.litmus, FAIL, 20
DETOUR0878.litmus, FAIL, 22
DETOUR0436.litmus, FAIL, 26
safe440.litmus, PASS, 35
safe267.litmus, PASS, 34
m6.litmus, FAIL, 24
Z6.2+rfi-data+sync+sync.litmus, FAIL, 28
3.2W+sync+lwsync+lwsync.litmus, PASS, 30
DETOUR1061.litmus, FAIL, 26
Z6.3+lwsync+po+po.litmus, FAIL, 22
WRC+po+lwsync.litmus, FAIL, 21
LB+PPO0528.litmus, FAIL, 23
DETOUR0362.litmus, FAIL, 29
safe129.litmus, PASS, 35
DETOUR0545.litmus, FAIL, 24
DETOUR0690.litmus, FAIL, 23
LB+sync+ctrl.litmus, PASS, 28
DETOUR0778.litmus, PASS, 35
safe533.litmus, PASS, 36
isa1v5.litmus, PASS, 28
DETOUR1021.litmus, FAIL, 24
DETOUR0505.litmus, FAIL, 28
safe169.litmus, FAIL, 24
DETOUR0322.litmus, FAIL, 20
safe081.litmus, PASS, 31
R+lwsync+po.litmus, FAIL, 23
Z6.1+lwsync+po+sync.litmus, FAIL, 21
Z6.5.litmus, FAIL, 22
DETOUR1152.litmus, PASS, 32
DETOUR1287.litmus, FAIL, 26
S+PPO749.litmus, PASS, 28
DETOUR0251.litmus, FAIL, 26
DETOUR0476.litmus, FAIL, 31
safe227.litmus, PASS, 34
safe400.litmus, PASS, 31
safe399.litmus, PASS, 34
DETOUR0986.litmus, FAIL, 33
LB+ctrlisyncs.litmus, PASS, 26
safe456.litmus, PASS, 47
safe271.litmus, PASS, 33
ISA2+sync+ctrl+ctrlisync.litmus, PASS, 32
MP+PPO389.litmus, PASS, 35
Z6.0+po+lwsync+lwsync.litmus, FAIL, 21
DETOUR1339.litmus, FAIL, 29
SB+lwsync+sync.litmus, FAIL, 28
DETOUR0374.litmus, FAIL, 30
DETOUR0553.litmus, FAIL, 27
DETOUR0686.litmus, FAIL, 26
safe525.litmus, PASS, 33
DETOUR1077.litmus, FAIL, 29
safe565.litmus, PASS, 37
safe097.litmus, PASS, 32
LB+PPO0496.litmus, PASS, 28
S+PPO411.litmus, PASS, 29
MP+PPO748.litmus, PASS, 36
RWC+lwsyncs.litmus, FAIL, 23
Z6.4+sync+lwsync+sync.litmus, FAIL, 24
DETOUR0247.litmus, FAIL, 24
DETOUR0460.litmus, FAIL, 29
WRC+po+ctrlisync.litmus, FAIL, 21
safe231.litmus, PASS, 35
safe416.litmus, PASS, 31
DETOUR0588.litmus, FAIL, 24
Z6.0+lwsyncs.litmus, FAIL, 23
Z6.1+rfi-data+lwsync+lwsync.litmus, FAIL, 26
DETOUR1291.litmus, FAIL, 25
podrr008.litmus, FAIL, 29
S+PPO562.litmus, PASS, 29
S+po+ctrlisync.litmus, FAIL, 22
3.2W+lwsync+lwsync+rfi-data.litmus, FAIL, 26
S+PPO491.litmus, PASS, 34
S+PPO744.litmus, PASS, 27
S+po+lwsync.litmus, FAIL, 22
ISA2+sync+sync+po.litmus, FAIL, 21
DETOUR0189.litmus, PASS, 27
DETOUR0593.litmus, FAIL, 25
aclwdrr001.litmus, FAIL, 25
MP+PPO920.litmus, PASS, 31
bclwdww018.litmus, PASS, 32
DETOUR1211.litmus, FAIL, 26
isa1v8.litmus, FAIL, 22
