benchmark, result, time
MP+po-rmw+po.litmus, , 11
R+po+po-wsi-po.litmus, , 12
rwc-fenced.litmus, , 11
MP+po+po-wsi-mfence.litmus, , 13
MP+po+pos-po-pos.litmus, , 12
MP+po+po-rfi.litmus, , 12
WW+WR+WW+WR+po+rfi-po+po+rfi-po.litmus, , 45
m35.litmus, , 11
WW+WW+WW+RR.litmus, , 15
WW+RW+WR+WR+po+po+po+rfi-po.litmus, , 20
4.SB+mfence+mfence+mfence+rfi-po.litmus, , 21
R+rfi-pos.litmus, , 14
MP+po+rmw-mfence.litmus, , 11
WW+WR+WR+WR+po+mfence+po+mfence.litmus, , 15
R+po+po-po-po.litmus, , 11
WW+WW+RW+WR.litmus, , 14
n3.litmus, , 42
4.SB+po+rfi-po+po+rfi-po.litmus, , 29
R+po+po-fri-mfence.litmus, , 11
X002.litmus, , 13
MP+po+pos-fri-mfence.litmus, , 16
WW+WR+WR+WR+po+po+rfi-po+po.litmus, , 20
W+RW+WR+WR.litmus, , 14
WW+WR+WR+WR+po+po+mfence+po.litmus, , 15
m13f.litmus, , 11
W+RW+WR+WR+po+rfi-po+mfence.litmus, , 23
R+po+mfence.litmus, , 10
R+po+po-rfi-po.litmus, , 12
MP+po-rmw+rmw-mfence.litmus, , 16
MP+po+po-po-rfi.litmus, , 13
m44i.litmus, , 12
RR+WR+rmw-mfence+rfi-po.litmus, , 13
RW+WR+rmw-po+po.litmus, , 12
m14.litmus, , 12
W+RW+RW+WR+po+po+mfence.litmus, , 14
MP+po+pos-po.litmus, , 11
W+RWC+po+po+mfence.litmus, , 13
MP+po+po-fri-rfi.litmus, , 16
W+RR+WW+WR+po+po+rfi-po.litmus, , 22
m34f.litmus, , 12
WW+RR+WW+RR.litmus, , 16
2+2W.litmus, , 10
2+2W+po+mfence-rmw.litmus, , 13
W+RW+WW+WR+po+po+rfi-po.litmus, , 20
W+RW+RW+RR.litmus, , 15
CoRWR.litmus, , 11
WW+RW+WR+WR+po+po+mfence+mfence.litmus, , 15
m44iif.litmus, , 14
SB-XCHG.litmus, , 37
Z6.0+po+po+mfence.litmus, , 11
R+mfence-rmw+rfi-po.litmus, , 16
WW+WR+WR+WR+po+rfi-po+rfi-po+rfi-po.litmus, , 63
WW+RW+RR+WR.litmus, , 16
MP+po+po-po001.litmus, , 10
Z6.4+po+rfi-po+rfi-po.litmus, , 20
WW+WR+WR+WR+po+mfence+mfence+mfence.litmus, , 16
WW+RW+WW+WR+po+po+po+rfi-po.litmus, , 23
R+po+po-po-rfi001.litmus, , 12
WW+WW+WR+WR+po+po+rfi-po+mfence.litmus, , 24
MP+mfence-rmw+rmw-mfence.litmus, , 18
m45iif.litmus, , 15
W+RR+WR+WR.litmus, , 14
S+po-rmw+po.litmus, , 12
3.SB+mfence+rfi-po+rfi-po.litmus, , 17
intel.5.litmus, , 12
4.SB+po+rfi-po+po+po.litmus, , 20
R+po-rmw+mfence.litmus, , 12
nofence.litmus, , 16
SB+po-rfis.litmus, , 15
m34i.litmus, , 12
MP+po+fri-po-po001.litmus, , 12
IRRWIW.litmus, , 15
MP+po-rmw+rmw-po.litmus, , 18
R+po+po-po-mfence001.litmus, , 11
R+po+po-po-mfence.litmus, , 10
iwp2.8.b.litmus, , 12
X000.litmus, , 12
n1.litmus, , 15
frmap.litmus, , 18
R+po+mfence-po-po001.litmus, , 11
WW+RW+WR+WR+po+po+rfi-po+mfence.litmus, , 24
Z6.4+po+mfence+rfi-po.litmus, , 13
iwp2.3.a-amd4.litmus, , 10
MP+po+po-mfence.litmus, , 10
WW+WR+WR+WR+po+rfi-po+mfence+rfi-po.litmus, , 36
WW+WR+WR+WR+po+mfence+rfi-po+mfence.litmus, , 20
R+po+po-rfi.litmus, , 12
SB+po-rfi-pos.litmus, , 15
WRC.litmus, , 11
WW+WW+RR+WR+po+po+po+rfi-po.litmus, , 20
amd6.litmus, , 12
W+RW+WW+WR.litmus, , 15
R+po-rmw+po.litmus, , 11
4.SB+mfence+po+rfi-po+po.litmus, , 20
3.SB+mfence+mfence+rfi-po.litmus, , 14
4.SB+mfence+po+mfence+po.litmus, , 16
WW+RR+WW+WR+po+po+po+mfence.litmus, , 15
WW+WW+RR+WR.litmus, , 14
RR+WR+rmw-mfence+po.litmus, , 12
LB+rmw-pos.litmus, , 17
WW+WW+WR+WR+po+po+mfence+mfence.litmus, , 15
SB+rfi+po-rfi-po.litmus, , 16
