benchmark, result, time
DETOUR0362.litmus, FAIL, 12
safe129.litmus, PASS, 13
DETOUR0545.litmus, FAIL, 11
DETOUR0690.litmus, FAIL, 10
LB+sync+ctrl.litmus, PASS, 9
DETOUR0778.litmus, PASS, 12
safe533.litmus, PASS, 12
isa1v5.litmus, PASS, 10
DETOUR1021.litmus, FAIL, 11
DETOUR0505.litmus, FAIL, 13
safe169.litmus, FAIL, 12
DETOUR0322.litmus, FAIL, 11
safe081.litmus, PASS, 13
R+lwsync+po.litmus, FAIL, 11
Z6.1+lwsync+po+sync.litmus, FAIL, 11
Z6.5.litmus, FAIL, 11
DETOUR1152.litmus, PASS, 12
DETOUR1287.litmus, FAIL, 10
S+PPO749.litmus, PASS, 12
DETOUR0251.litmus, FAIL, 11
DETOUR0476.litmus, FAIL, 13
safe227.litmus, PASS, 11
safe400.litmus, PASS, 10
safe399.litmus, PASS, 11
DETOUR0986.litmus, FAIL, 10
LB+ctrlisyncs.litmus, PASS, 13
safe456.litmus, PASS, 15
safe271.litmus, PASS, 17
ISA2+sync+ctrl+ctrlisync.litmus, PASS, 12
MP+PPO389.litmus, PASS, 13
Z6.0+po+lwsync+lwsync.litmus, FAIL, 15
DETOUR1339.litmus, FAIL, 16
SB+lwsync+sync.litmus, FAIL, 13
DETOUR0374.litmus, FAIL, 13
DETOUR0553.litmus, FAIL, 12
DETOUR0686.litmus, FAIL, 12
safe525.litmus, PASS, 11
DETOUR1077.litmus, FAIL, 12
safe565.litmus, PASS, 12
safe097.litmus, PASS, 11
LB+PPO0496.litmus, PASS, 11
S+PPO411.litmus, PASS, 13
MP+PPO748.litmus, PASS, 12
RWC+lwsyncs.litmus, FAIL, 10
Z6.4+sync+lwsync+sync.litmus, FAIL, 11
DETOUR0247.litmus, FAIL, 10
DETOUR0460.litmus, FAIL, 14
WRC+po+ctrlisync.litmus, FAIL, 11
safe231.litmus, PASS, 12
safe416.litmus, PASS, 11
DETOUR0588.litmus, FAIL, 11
Z6.0+lwsyncs.litmus, FAIL, 10
Z6.1+rfi-data+lwsync+lwsync.litmus, FAIL, 11
DETOUR1291.litmus, FAIL, 12
podrr008.litmus, FAIL, 11
S+PPO562.litmus, PASS, 12
S+po+ctrlisync.litmus, FAIL, 10
